Video ID,Title,Upload Date,Video Type,Duration,Duration in s,View Count,Like Count,Comment Count
xPxbrHMHgNE,Editor Edition | Dude Perfect,2016-12-19,Long Form,8M56S,536,29955323,660339,21466
YwabP6B_UkE,Extreme Weather Golf Battle | Dude Perfect,2016-12-05,Long Form,7M57S,477,44703524,424299,29387
8YydogFXCPM,Flip Edition | Dude Perfect,2016-11-21,Long Form,5M18S,318,173236735,1969490,87993
LAbXD3sx3fc,Drone Hunting Battle | Dude Perfect,2016-11-07,Long Form,6M58S,418,73598184,724548,32345
779akDPBNYc,DPHQ2 Trick Shots | Dude Perfect,2016-10-31,Long Form,8M3S,483,57557596,710263,157121
rdfC6XwXTW0,Giant Warship Battle | Dude Perfect,2016-10-17,Long Form,6M42S,402,113019204,986280,34012
09Z9tbJLkCE,Metal Detector Battle | Dude Perfect,2016-10-10,Long Form,10M2S,602,68690960,622402,24562
gpe4kNlRcmE,Trampoline Charades Battle | Dude Perfect,2016-09-26,Long Form,7M59S,479,37894440,379774,33422
4o1PTcoZbKQ,Giant Nerf Trick Shots | Dude Perfect,2016-09-12,Long Form,7M57S,477,85045265,884238,160735
dFLj3DeKT-E,Shotgun Trick Shots | Dude Perfect,2016-08-29,Long Form,6M42S,402,58886574,942669,48866
CAUO3YGvqnU,Endless Ducker Battle | Dude Perfect,2016-08-15,Long Form,7M54S,474,33535229,273337,34745
jC9l0_NClrY,DP vs NFL Battle | Dude Perfect,2016-08-01,Long Form,7M20S,440,40336839,338419,13032
P8V_bx0L4RY,Water Bottle Flip Edition | Dude Perfect,2016-07-18,Long Form,7M28S,448,124543235,1729774,98716
Gq59egL20dg,Blitzball Trick Shots 2 | Dude Perfect,2016-07-04,Long Form,6M56S,416,40485228,400011,18748
xmEI_HZS64U,Drone Racing Battle | Dude Perfect,2016-06-06,Long Form,8M19S,499,23770592,265276,22967
dzA8_7X9uLQ,Tennis Trick Shots ft. Serena Williams | Dude Perfect,2016-05-23,Long Form,7M42S,462,36684206,498694,82093
gm2_6DX_0Bw,World Record Edition | Dude Perfect,2016-05-16,Long Form,8M11S,491,127362058,1934673,81370
t3P1p6vF_CY,Lawnmower Racing Battle | Dude Perfect,2016-05-02,Long Form,5M55S,355,40496036,363269,25789
t8I_GRa_h-o,Giant Pictionary Battle | Dude Perfect,2016-04-18,Long Form,6M57S,417,48869881,401809,129567
nZbFkgGtdhw,Golf Trick Shots | Dude Perfect,2016-04-04,Long Form,7M29S,449,28130290,266886,14365
UnTPrYdGdkg,Softball Stereotypes,2016-03-21,Long Form,7M57S,477,86315209,637719,39144
oKbUSJr1A64,Giant Nerf Edition | Dude Perfect,2016-03-07,Long Form,7M31S,451,87403180,783333,33771
IJq4vWADtfs,Bass Pro Edition | Dude Perfect,2016-02-22,Long Form,7M49S,469,38171283,341768,21186
QuncAUHpl-8,Giant Basketball Arcade Battle | Dude Perfect,2016-02-08,Long Form,7M46S,466,96242035,662112,35253
cZ85wy9fZO0,Mountain Top Snow Battle | Dude Perfect,2016-02-01,Long Form,6M45S,405,35488565,342388,29685
L4aBqvbP_MM,Soccer Trick Shots | Dude Perfect,2016-01-18,Long Form,7M21S,441,94396282,891904,39329
XTDR_4VXbBI,Make-A-Wish Edition | Dude Perfect,2016-01-04,Long Form,6M47S,407,29898638,536616,40134
gfM0_ngx0zU,Chris Paul & Aaron Rodgers Edition | Dude Perfect,2015-12-22,Long Form,6M37S,397,25813980,257969,14185
4QfyFqwan4o,Archery Kart Battle ft. Luke Bryan | Dude Perfect,2015-12-14,Long Form,6M56S,416,36649581,316671,16256
ym9E1YG3_QQ,RC Edition | Dude Perfect,2015-12-07,Long Form,7M,420,236637698,1434748,31641
1BjgBoummtE,Snow Sports Battle | Dude Perfect,2015-11-23,Long Form,7M55S,475,36624098,297057,17012
0HefV4XQFcc,Blitzball Trick Shots | Dude Perfect,2015-10-29,Long Form,5M32S,332,28532984,228464,11022
dlOPwVsI-O4,Bubble Gum Blowing Battle | Dude Perfect,2015-10-19,Long Form,6M38S,398,92736392,648325,29043
M9gFRXw5-kI,Hunting Stereotypes,2015-10-05,Long Form,6M55S,415,109887720,786220,27866
UpMLVDma-4Q,Slip and Slide Football Battle | Dude Perfect,2015-09-28,Long Form,6M41S,401,66233605,516701,40864
KetL43-xE8o,Tailgating Trick Shots | Dude Perfect,2015-09-07,Long Form,5M35S,335,18983017,163399,7854
jgnVsuKY3oM,Plastic Golf Club Battle | Dude Perfect,2015-08-24,Long Form,7M58S,478,87087507,517536,23513
Vzv40VWL5ho,Driving Stereotypes ft. Dale Jr,2015-08-17,Long Form,6M24S,384,142371178,948526,40161
DJFK43xpEZk,Nerf Blasters Battle | Dude Perfect,2015-08-10,Long Form,6M,360,72036754,526201,21766
ZTkHLduj_FU,Paintball Trick Shots | Dude Perfect,2015-07-27,Long Form,5M54S,354,23445985,211521,9046
QOEEvvq808A,RC Battle | Dude Perfect,2015-07-20,Long Form,6M49S,409,80941799,534187,12988
Cy0thWiV-eA,Dizzy Sports Battle 2 | Dude Perfect,2015-07-08,Long Form,6M38S,398,48406764,393178,19743
FDEZalVUJRc,Lacrosse Trick Shots | Dude Perfect,2015-06-29,Long Form,6M25S,385,32696185,250618,13907
_lyAEL4Wqao,All Sports Golf Battle | Dude Perfect,2015-06-08,Long Form,7M40S,460,139671533,557221,18320
Gql1yOgfcsk,iPhone Game Battle | Dude Perfect 2,2015-06-04,Long Form,7M50S,470,49026180,332035,11786
ZKBz3iGP124,Exploding Action Figures | Dude Perfect,2015-05-25,Long Form,4M6S,246,10542888,111242,5892
ifuE2uIt0T4,Dizzy Sports Battle | Dude Perfect,2015-05-04,Long Form,7M55S,475,47582337,340777,21486
A5340xbbQJU,Epic Trick Shot Edition | Dude Perfect,2015-04-20,Long Form,4M59S,299,22722277,182989,9595
TziuG5LtEWY,XPOGO Edition | Dude Perfect,2015-04-06,Long Form,5M47S,347,57806048,490027,13811
_GgfLZFj6kM,Backwards Edition | Dude Perfect,2015-03-23,Long Form,5M39S,339,87293788,795406,27802
bMvoNCg6vSY,Shark Fishing Battle | Dude Perfect,2015-03-16,Long Form,6M48S,408,79224711,603079,33328
MVuOwzFGaj8,Long Drive Trick Shots | Dude Perfect,2015-03-02,Long Form,5M58S,358,35126674,242041,9244
UtsfUAHkyWQ,Ping Pong Trick Shots 2 | Dude Perfect,2015-02-16,Long Form,5M56S,356,223430515,2187537,68820
EvCCwnLGtLY,Odell Beckham Jr. Edition | Dude Perfect,2015-02-02,Long Form,4M16S,256,33864235,265487,30141
LoaEy7CCC1E,Bubble Wrap Battle | Dude Perfect,2015-01-26,Long Form,5M59S,359,106608252,911948,27312
0iLUynhPMOE,Dad Edition | Dude Perfect,2015-01-22,Long Form,4M21S,261,47957446,426836,55823
jLk-s2t9Z9Q,Super Bowl Party Stereotypes,2015-01-19,Long Form,5M20S,320,81040468,567232,23204
IlQnGkfskrQ,Pool Trick Shots | Dude Perfect,2014-12-22,Long Form,6M28S,388,82034385,656033,47254
WwpD-daFx8U,Russell Wilson Edition | Dude Perfect,2014-11-24,Long Form,6M59S,419,26704201,202922,21762
eCtb_ylVDvU,Archery Trick Shots | Dude Perfect,2014-11-10,Long Form,6M8S,368,56211034,557691,53877
geK1ZWHG0Pg,Glow In The Dark Edition | Dude Perfect,2014-10-27,Long Form,4M17S,257,26119361,263974,13960
efPGsYK6ayI,Dallas Stars Edition | Dude Perfect,2014-10-13,Long Form,6M32S,392,18610018,130348,6727
PfuzjAXfeio,Exploding Basketball Pyramid | Dude Perfect,2014-09-29,Long Form,3M22S,202,12516273,86297,10308
k9OGeF5i54E,Nerf Blasters: Lake House Edition | Dude Perfect,2014-09-15,Long Form,5M9S,309,30797580,198465,14043
tOHARIf3gpw,Restaurant Stereotypes,2014-09-01,Long Form,3M59S,239,89930902,611728,38774
uKJzojYBeiY,Gillette Stadium Trick Shots | Dude Perfect,2014-08-18,Long Form,5M38S,338,26240376,150769,32130
sOpuSRj7IN4,Desert Drifting Baseball Edition | Dude Perfect,2014-07-28,Long Form,3M32S,212,9334795,92593,6233
ZCdMO8bukPA,Old Office Edition | Dude Perfect,2014-07-07,Long Form,5M29S,329,66224644,264369,19972
P-EzMyJKALA,World Cup Edition | Dude Perfect,2014-06-30,Long Form,5M22S,322,69507682,529623,49779
82thN03rneQ,Red Cards in Rio Prank | Dude Perfect,2014-06-23,Long Form,3M34S,214,22150169,193834,17953
DU3GSbIzwm8,Exploding Flour | Dude Perfect,2014-06-16,Long Form,3M59S,239,6656406,54027,3598
CACAmH4r1fw,Bowling Trick Shots | Dude Perfect,2014-06-02,Long Form,6M1S,361,102231987,682391,44236
_7dleGL2DzI,Tim McGraw Trick Shots | Dude Perfect,2014-05-19,Long Form,5M27S,327,7514930,50923,10698
e1CEdPAnj44,Movie Theater Stereotypes,2014-05-12,Long Form,7M41S,461,138158771,877867,46238
9AaZljojrYc,NFL Draft Training | Dude Perfect,2014-04-28,Long Form,7M17S,437,29135243,149935,23249
RQhGTZStSAw,World's Longest Dunk Tank Throw | Dude Perfect,2014-04-14,Long Form,2M55S,175,17635925,105922,4662
rhMfYKzaY4U,Exploding Eggs | Dude Perfect,2014-03-17,Long Form,4M2S,242,14160188,94298,37312
Kkt9Uz8Ol7M,Nerf Sports Edition | Dude Perfect,2014-03-03,Long Form,3M51S,231,26489339,128094,6976
3nRZhGP5apQ,Ping Pong Trick Shots | Dude Perfect,2014-02-17,Long Form,6M8S,368,76609191,510077,90020
6Q7kljjRE6U,Winter Olympics Edition | Dude Perfect,2014-02-07,Long Form,6M10S,370,24650686,185560,10025
ZgvuBIdW5GU,Slam Dunk Edition | Dude Perfect,2014-01-28,Long Form,3M11S,191,37923269,180660,14464
e38p63Md5LA,Fantasy Factory Edition | Dude Perfect,2014-01-21,Long Form,3M48S,228,11173061,70487,4332
nU4EJfX2aXE,Gym Stereotypes,2014-01-06,Long Form,6M11S,371,147526118,1050542,68687
9D0XuUC5bMs,500 Foot Moving Goal Shot from Reunion Tower,2013-12-31,Long Form,3M26S,206,3931267,44691,5368
46BjHAxgddU,Kayaking Down an Escalator,2013-12-02,Long Form,6M47S,407,34946200,221275,14418
qaJUEuP6QlI,Madden Stereotypes,2013-11-18,Long Form,4M51S,291,68997517,411561,43732
s_a7AZbJGNM,Fishing Stereotypes,2013-10-28,Long Form,4M15S,255,112951131,623400,26357
wR0mnlqlOR0,Trick Shots and Cats,2013-10-21,Long Form,4M3S,243,17851775,129723,40803
_8yZsa6wFEw,Extreme Trick Shots | Dude Perfect,2013-10-14,Long Form,4M57S,297,23091637,145998,10321
Y_NmwtttzA8,Fantasy Football Stereotypes,2013-09-23,Long Form,5M16S,316,62549785,367113,26115
SQRduwgFMGo,Nerf Sports Trick Shots | Dude Perfect,2013-09-09,Long Form,4M39S,279,24885657,73735,3655
3PNsMXe170Q,Golf Stereotypes,2013-09-02,Long Form,5M59S,359,84658598,447055,29130
0gWxHFMog9w,Pickup Basketball Stereotypes,2013-08-19,Long Form,5M28S,328,134137107,873028,68313
f9jhWFKV3u0,Nerf Blasters Edition | Dude Perfect,2013-08-05,Long Form,4M49S,289,117429064,670417,39718
SUMLKFMGWI4,Go Kart Battle | Dude Perfect,2013-07-15,Long Form,7M33S,453,26844003,173542,63636
WQ_tHqMVRzw,NFL Kicking Edition | Dude Perfect,2013-07-01,Long Form,6M59S,419,38409799,201349,10059
WM0XViFp1M0,STUNT DRIVING EDITION | Dude Perfect,2013-06-17,Long Form,5M44S,344,24399393,168758,9504
MAMAUSDuHRs,MASCOT SCHOOL  | Dude Perfect,2013-05-07,Long Form,4M31S,271,9409800,61197,30800
M-AFo0mjV_E,NASCAR Trick Shot Battle | Dude Perfect,2013-04-11,Long Form,5M12S,312,20607445,134386,4101
4Hlz1Q7YSeg,Crazy Arena Edition | Dude Perfect,2013-04-04,Long Form,4M57S,297,26398083,182857,9063
AqojIuOdJ3k,Wide Receiver Edition | Dude Perfect,2013-03-07,Long Form,4M55S,295,9090868,51832,2555
n58bFRauLL4,Johnny Football Edition | Dude Perfect,2013-01-24,Long Form,5M51S,351,15229162,75277,5055
AdW7C_3HVjA,BEST of BLOOPERS | Dude Perfect,2012-11-17,Long Form,5M,300,32929294,301209,14324
FXLQrJNq-kU,BASEBALL EDITION | Dude Perfect,2012-11-09,Long Form,4M40S,280,16272712,84605,6789
Xy5I7UBYPeI,Epic Trick Shot Battle 2 | Dude Perfect,2012-10-24,Long Form,5M58S,358,23080521,139699,7307
G665JSzM9ic,Volleyball Trick Shots,2012-08-24,Long Form,3M5S,185,14965501,130615,2183
bOzQ3CN5La4,Paper Airplane Battle,2012-08-21,Long Form,6M44S,404,81088724,605823,32278
AAgUWWval0w,"USA Basketball Trick Shot (Feat. Lebron, Kobe, Carmelo etc.)",2012-08-10,Long Form,3M33S,213,16818979,155171,5240
TWRzm2c-v4Q,Olympic Trick Shots | Dude Perfect,2012-07-18,Long Form,4M49S,289,13114796,74967,3998
Tb0r2OLh1P0,Trick Squirts | Dude Perfect,2012-06-26,Long Form,5M5S,305,6295221,34711,1943
p3o6A49QABM,Wipeout Part 3 | Dude Perfect,2012-04-05,Long Form,4M57S,297,6170849,28010,1165
bQVoygcU1rk,Play the Dude Perfect Game! - Official Trailer,2012-03-02,Long Form,1M2S,62,4642838,16418,1016
ASXYQigqxgM,Worlds Largest SlingSHOT | EXTENDED EDITION | Dude Perfect,2012-03-02,Long Form,4M57S,297,12186601,106834,4818
DzUiVoYJQis,Bow and Arrow Trick Shots | Dude Perfect,2012-01-28,Long Form,4M9S,249,12627791,77707,4333
1ww0RzmkDKY,Africa Edition | Dude Perfect,2011-12-10,Long Form,3M36S,216,7480197,137816,9873
W_2eU1ykV3k,Epic Trick Shot Battle | Dude Perfect,2011-10-12,Long Form,4M39S,279,26466816,187572,10645
0n4tqhBd0h4,Trampoline Edition | Dude Perfect,2011-08-27,Long Form,3M30S,210,12356724,64132,4088
mK1PgaalFVY,Wipeout | Part 2 | Dude Perfect,2011-07-23,Long Form,3M1S,181,6236656,23777,633
0pqjvH9Y3Tg,Epic Football Trick Shots | Dude Perfect,2011-05-09,Long Form,2M9S,129,6676084,30555,2026
ykjA2N1EeZY,10 Million Point Shot | Dude Perfect,2011-04-12,Long Form,1M42S,102,16763498,105572,5865
5bkJOX6Xa4Q,Dallas Cowboys Edition | Dude Perfect,2011-03-25,Long Form,2M33S,153,2762649,13475,1170
NqpBZuWE-H8,WORLD RECORD Reliant Stadium Shot | Dude Perfect,2011-03-16,Long Form,40S,40,3131706,16513,1294
zCqMPJnyihQ,Dude Perfect™ on Jimmy Kimmel,2011-01-22,Long Form,2M11S,131,2598482,37782,1931
AWtabf74daM,Epic Trick Shots | Dude Perfect,2010-11-12,Long Form,3M12S,192,2502426,15075,1429
WaF2csswoB0,Wipeout | Part 1 | Dude Perfect,2010-10-29,Long Form,3M11S,191,12132028,50141,1785
Uu5057uWEpk,Playground Edition | Dude Perfect,2010-09-24,Long Form,1M52S,112,4480069,27122,2501
840_S6yQb2E,Front Flip Shot w/ Tyreke Evans | Dude Perfect,2010-04-02,Long Form,35S,35,3995618,16891,643
qxPBrWZY75U,Dude Perfect Panda | Episode 4,2010-02-26,Long Form,1M6S,66,3049035,18982,912
cVayU1d1u-A,Dude Perfect Panda | Episode 3,2010-02-17,Long Form,48S,48,3147262,18243,908
nSaPBEJgzn0,Dude Perfect Panda | Episode 2,2010-02-17,Long Form,1M14S,74,3160016,18769,914
WlWmwWQaUws,Dude Perfect Panda | Episode 1,2010-02-13,Long Form,1M4S,64,4185258,31213,1187
v9DyLRvYp9A,Worlds Longest Basketball Shot | FIELD VIEW | Dude Perfect,2009-09-18,Long Form,18S,18,7562503,14622,3242
W77uk1ejcpY,World's Longest Basketball Shot | 3rd DECK VIEW | Dude Perfect,2009-09-18,Long Form,19S,19,14036090,46644,4173
ZDNJxodKrZY,World's Longest Basketball Shot | Dude Perfect,2009-09-18,Long Form,15S,15,4003684,14414,2064
T4giMyqv0qc,Trick Shot Basketball | Dude Perfect | Summer Camp,2009-08-30,Long Form,2M38S,158,21035596,99470,3888
9B1UQ1mcgMg,Ramp Shot | Dude Perfect,2009-08-27,Long Form,2M33S,153,2092988,16352,1406
tQfGvTZPdOw,Golf Shot | Dude Perfect,2009-06-19,Long Form,53S,53,3389005,23908,1788
jJBmQsIJjx8,Ranch Edition | Dude Perfect,2009-05-08,Long Form,4M4S,244,5601007,45193,4142
PD6eQY7yCfw,Dude Perfect | Backyard Edition | Our 1st Video!,2009-04-09,Long Form,3M22S,202,45383548,1060419,82773
